Mathews St=2822=	-122.28577926	37.85425915
Mathews St=2821=	-122.28523751	37.85434792
Mathews St=2818=	-122.28579843	37.85434979
Mathews St=2819=	-122.28525672	37.85443382
Mathews St=2816=	-122.28581991	37.85444557
Mathews St=2815=	-122.2852757	37.85451425
Mathews St=2814=	-122.28583943	37.85454119
Mathews St=2813=	-122.28529048	37.8545944
Mathews St=2810=	-122.28585996	37.85462798
Mathews St=2811=	-122.28530692	37.8546844
Mathews St=2806=	-122.28587559	37.8547162
Mathews St=2809=	-122.28532533	37.85478106
Mathews St=2779=	-122.2855155	37.85548975
Mathews St=2766=	-122.28605128	37.85554093
Mathews St=2769=	-122.28548904	37.85561103
Mathews St=2764=	-122.28606886	37.85563656
Mathews St=2765=	-122.2855045	37.85570558
Mathews St=2762=	-122.2860903	37.85573164
Mathews St=2761=	-122.28552659	37.85580088
Mathews St=2758=	-122.28611003	37.85582421
Mathews St=2759=	-122.28554904	37.85589669
Mathews St=2754=	-122.28612862	37.85591898
Mathews St=2755=	-122.28556723	37.85599186
Mathews St=2752=	-122.28614922	37.8560135
Mathews St=2753=	-122.285586	37.8560867
Mathews St=2748=	-122.28616636	37.85610724
Mathews St=2751=	-122.28560631	37.85617865
Mathews St=2746=	-122.28618783	37.85620127
Mathews St=2747=	-122.28562502	37.85627245
Mathews St=2744=	-122.28620594	37.85629509
Mathews St=2745=	-122.28564323	37.85636564
Mathews St=2742=	-122.28622665	37.85638958
Mathews St=2741=	-122.28566353	37.85645946
Mathews St=2740=	-122.28624797	37.85648348
Mathews St=2737=	-122.28567181	37.85655547
Mathews St=2738=	-122.2862619	37.85657573
Mathews St=2735=	-122.28569979	37.8566487
Mathews St=2734=	-122.28628532	37.85666881
Mathews St=2731=	-122.28572128	37.8567451
Mathews St=2730=	-122.28631094	37.85676303
Mathews St=2729=	-122.28574645	37.85683995
Mathews St=2726=	-122.28634479	37.85685614
Mathews St=2727=	-122.28578033	37.85693452
Mathews St=2722=	-122.286387	37.85695105
Mathews St=2725=	-122.28581005	37.85703045
